교차로,접근로,이동류,시,혼잡률,평균교통량,표본,임계값
미금역사거리,미금역 방면,우회전,20,0.43,154.1,465,45
미금역사거리,미금역 방면,우회전,21,1.29,157.7,466,45
미금역사거리,미금역 방면,우회전,22,0.0,126.8,464,45
미금역사거리,미금역 방면,우회전,23,0.0,84.0,464,45
미금역사거리,미금역 방면,좌회전,0,0.0,92.2,467,45
미금역사거리,미금역 방면,좌회전,1,0.0,60.3,467,45
미금역사거리,미금역 방면,좌회전,2,0.0,42.0,465,45
미금역사거리,미금역 방면,좌회전,3,0.0,34.2,464,45
미금역사거리,미금역 방면,좌회전,4,0.0,51.1,463,45
미금역사거리,미금역 방면,좌회전,5,0.0,147.1,467,45
미금역사거리,미금역 방면,좌회전,6,0.0,313.1,467,45
미금역사거리,미금역 방면,좌회전,7,0.0,376.7,467,45
미금역사거리,미금역 방면,좌회전,8,0.0,285.1,458,45
미금역사거리,미금역 방면,좌회전,9,0.0,382.4,467,45
미금역사거리,미금역 방면,좌회전,10,0.21,352.9,467,45
미금역사거리,미금역 방면,좌회전,11,0.0,351.4,467,45
미금역사거리,미금역 방면,좌회전,12,0.43,356.3,466,45
미금역사거리,미금역 방면,좌회전,13,0.22,354.4,464,45
미금역사거리,미금역 방면,좌회전,14,0.43,341.7,465,45
미금역사거리,미금역 방면,좌회전,15,0.64,333.9,466,45
미금역사거리,미금역 방면,좌회전,16,0.43,339.2,467,45
미금역사거리,미금역 방면,좌회전,17,2.11,301.6,426,45
미금역사거리,미금역 방면,좌회전,18,1.7,239.4,412,45
미금역사거리,미금역 방면,좌회전,19,0.86,253.5,464,45
미금역사거리,미금역 방면,좌회전,20,0.0,263.8,466,45
미금역사거리,미금역 방면,좌회전,21,0.0,267.0,466,45
미금역사거리,미금역 방면,좌회전,22,0.0,223.0,466,45
미금역사거리,미금역 방면,좌회전,23,0.0,145.7,466,45
미금역사거리,미금역 방면,직진,0,0.21,181.6,467,45
미금역사거리,미금역 방면,직진,1,0.21,145.4,466,45
미금역사거리,미금역 방면,직진,2,0.21,94.7,467,45
미금역사거리,미금역 방면,직진,3,0.21,69.9,467,45
미금역사거리,미금역 방면,직진,4,0.21,67.9,466,45
미금역사거리,미금역 방면,직진,5,0.21,145.2,467,45
미금역사거리,미금역 방면,직진,6,0.21,406.5,467,45
미금역사거리,미금역 방면,직진,7,0.21,890.9,467,45
미금역사거리,미금역 방면,직진,8,0.21,866.6,467,45
미금역사거리,미금역 방면,직진,9,0.21,838.5,467,45
미금역사거리,미금역 방면,직진,10,0.0,646.6,467,45
미금역사거리,미금역 방면,직진,11,0.21,573.6,467,45
미금역사거리,미금역 방면,직진,12,0.43,549.5,466,45
미금역사거리,미금역 방면,직진,13,0.86,576.1,464,45
미금역사거리,미금역 방면,직진,14,0.22,593.8,464,45
미금역사거리,미금역 방면,직진,15,0.64,587.1,466,45
미금역사거리,미금역 방면,직진,16,0.64,589.7,468,45
미금역사거리,미금역 방면,직진,17,5.77,592.9,468,45
미금역사거리,미금역 방면,직진,18,7.48,493.1,468,45
미금역사거리,미금역 방면,직진,19,0.0,433.4,467,45
미금역사거리,미금역 방면,직진,20,0.21,398.7,467,45
미금역사거리,미금역 방면,직진,21,0.0,449.9,466,45
미금역사거리,미금역 방면,직진,22,0.0,364.5,466,45
미금역사거리,미금역 방면,직진,23,0.21,297.2,466,45
미금역사거리,정자일로 방면,우회전,0,0.0,50.2,472,45
미금역사거리,정자일로 방면,우회전,1,0.22,31.1,455,45
미금역사거리,정자일로 방면,우회전,2,0.0,20.6,437,45
미금역사거리,정자일로 방면,우회전,3,0.0,15.4,349,45
미금역사거리,정자일로 방면,우회전,4,0.47,21.6,422,45
미금역사거리,정자일로 방면,우회전,5,0.21,41.1,470,45
미금역사거리,정자일로 방면,우회전,6,0.21,75.3,473,45
미금역사거리,정자일로 방면,우회전,7,0.42,124.9,477,45
미금역사거리,정자일로 방면,우회전,8,1.05,125.6,474,45
미금역사거리,정자일로 방면,우회전,9,0.63,143.1,477,45
미금역사거리,정자일로 방면,우회전,10,0.21,159.7,477,45
미금역사거리,정자일로 방면,우회전,11,0.42,161.9,477,45
미금역사거리,정자일로 방면,우회전,12,0.21,161.9,476,45
미금역사거리,정자일로 방면,우회전,13,0.63,168.3,475,45
미금역사거리,정자일로 방면,우회전,14,1.05,175.1,475,45
미금역사거리,정자일로 방면,우회전,15,2.53,182.1,475,45
미금역사거리,정자일로 방면,우회전,16,2.73,188.6,477,45
미금역사거리,정자일로 방면,우회전,17,5.03,202.0,477,45
미금역사거리,정자일로 방면,우회전,18,16.56,200.7,477,45
미금역사거리,정자일로 방면,우회전,19,14.08,180.3,476,45
미금역사거리,정자일로 방면,우회전,20,11.97,150.6,476,45
미금역사거리,정자일로 방면,우회전,21,3.37,130.8,475,45
미금역사거리,정자일로 방면,우회전,22,1.05,108.1,475,45
미금역사거리,정자일로 방면,우회전,23,0.42,81.0,475,45
미금역사거리,정자일로 방면,좌회전,0,0.0,75.8,473,45
미금역사거리,정자일로 방면,좌회전,1,0.0,52.9,474,45
미금역사거리,정자일로 방면,좌회전,2,0.21,32.9,471,45
미금역사거리,정자일로 방면,좌회전,3,0.0,23.4,462,45
미금역사거리,정자일로 방면,좌회전,4,0.0,30.4,470,45
미금역사거리,정자일로 방면,좌회전,5,0.21,52.9,475,45
미금역사거리,정자일로 방면,좌회전,6,0.0,144.9,476,45
미금역사거리,정자일로 방면,좌회전,7,0.21,326.0,477,45
미금역사거리,정자일로 방면,좌회전,8,0.0,416.5,477,45
미금역사거리,정자일로 방면,좌회전,9,0.0,399.9,477,45
미금역사거리,정자일로 방면,좌회전,10,0.0,324.4,477,45
미금역사거리,정자일로 방면,좌회전,11,0.0,277.2,477,45
미금역사거리,정자일로 방면,좌회전,12,0.0,256.6,476,45
미금역사거리,정자일로 방면,좌회전,13,0.0,290.3,475,45
미금역사거리,정자일로 방면,좌회전,14,0.0,306.0,475,45
미금역사거리,정자일로 방면,좌회전,15,0.21,321.1,475,45
미금역사거리,정자일로 방면,좌회전,16,0.0,308.2,477,45
미금역사거리,정자일로 방면,좌회전,17,1.89,265.6,477,45
미금역사거리,정자일로 방면,좌회전,18,2.52,217.6,477,45
미금역사거리,정자일로 방면,좌회전,19,0.0,239.0,477,45
미금역사거리,정자일로 방면,좌회전,20,0.21,203.3,477,45
미금역사거리,정자일로 방면,좌회전,21,0.0,198.6,477,45
미금역사거리,정자일로 방면,좌회전,22,0.0,145.0,477,45
미금역사거리,정자일로 방면,좌회전,23,0.0,113.6,476,45
미금역사거리,정자일로 방면,직진,0,0.0,85.6,474,45
미금역사거리,정자일로 방면,직진,1,0.0,62.4,475,45
미금역사거리,정자일로 방면,직진,2,0.21,39.6,474,45
미금역사거리,정자일로 방면,직진,3,0.21,33.9,473,45
미금역사거리,정자일로 방면,직진,4,0.21,47.3,474,45
미금역사거리,정자일로 방면,직진,5,0.0,91.5,477,45
미금역사거리,정자일로 방면,직진,6,0.0,263.5,477,45
미금역사거리,정자일로 방면,직진,7,0.21,390.4,477,45
미금역사거리,정자일로 방면,직진,8,0.21,559.5,477,45
미금역사거리,정자일로 방면,직진,9,0.0,544.6,477,45
미금역사거리,정자일로 방면,직진,10,0.0,532.9,477,45
미금역사거리,정자일로 방면,직진,11,0.0,449.1,477,45
미금역사거리,정자일로 방면,직진,12,0.0,477.7,476,45
미금역사거리,정자일로 방면,직진,13,0.0,547.7,475,45
미금역사거리,정자일로 방면,직진,14,0.0,546.2,475,45
미금역사거리,정자일로 방면,직진,15,0.21,530.9,475,45
미금역사거리,정자일로 방면,직진,16,0.21,538.2,477,45
미금역사거리,정자일로 방면,직진,17,0.84,561.9,477,45
미금역사거리,정자일로 방면,직진,18,1.68,538.9,477,45
미금역사거리,정자일로 방면,직진,19,0.0,469.6,477,45
미금역사거리,정자일로 방면,직진,20,0.0,402.2,477,45
미금역사거리,정자일로 방면,직진,21,0.0,377.9,477,45
미금역사거리,정자일로 방면,직진,22,0.0,265.4,477,45
미금역사거리,정자일로 방면,직진,23,0.0,140.4,477,45
미금역사거리,청송마을 사거리 방면,우회전,0,0.0,52.1,460,45
미금역사거리,청송마을 사거리 방면,우회전,1,0.0,28.8,458,45
미금역사거리,청송마을 사거리 방면,우회전,2,0.0,19.4,428,45
미금역사거리,청송마을 사거리 방면,우회전,3,0.0,15.5,393,45
미금역사거리,청송마을 사거리 방면,우회전,4,0.0,19.0,438,45
미금역사거리,청송마을 사거리 방면,우회전,5,0.0,42.4,461,45
미금역사거리,청송마을 사거리 방면,우회전,6,0.0,97.7,464,45
미금역사거리,청송마을 사거리 방면,우회전,7,0.0,160.8,477,45
미금역사거리,청송마을 사거리 방면,우회전,8,0.0,194.3,477,45
미금역사거리,청송마을 사거리 방면,우회전,9,0.0,187.6,470,45
미금역사거리,청송마을 사거리 방면,우회전,10,0.0,184.6,472,45
미금역사거리,청송마을 사거리 방면,우회전,11,0.0,193.5,474,45
미금역사거리,청송마을 사거리 방면,우회전,12,0.0,187.9,471,45
미금역사거리,청송마을 사거리 방면,우회전,13,0.0,180.2,472,45
미금역사거리,청송마을 사거리 방면,우회전,14,0.21,187.7,474,45
미금역사거리,청송마을 사거리 방면,우회전,15,0.0,202.1,474,45
미금역사거리,청송마을 사거리 방면,우회전,16,0.21,218.5,477,45
미금역사거리,청송마을 사거리 방면,우회전,17,3.14,235.4,477,45
미금역사거리,청송마을 사거리 방면,우회전,18,3.16,227.1,475,45
미금역사거리,청송마을 사거리 방면,우회전,19,0.0,194.9,475,45
미금역사거리,청송마을 사거리 방면,우회전,20,0.0,154.1,474,45
미금역사거리,청송마을 사거리 방면,우회전,21,0.0,140.1,474,45
미금역사거리,청송마을 사거리 방면,우회전,22,0.0,140.8,470,45
미금역사거리,청송마을 사거리 방면,우회전,23,0.0,80.1,463,45
미금역사거리,청송마을 사거리 방면,좌회전,0,0.0,21.8,377,45
미금역사거리,청송마을 사거리 방면,좌회전,1,0.0,16.3,319,45
미금역사거리,청송마을 사거리 방면,좌회전,2,0.0,12.7,216,45
미금역사거리,청송마을 사거리 방면,좌회전,3,0.0,11.7,87,45
미금역사거리,청송마을 사거리 방면,좌회전,4,0.0,11.4,15,45
미금역사거리,청송마을 사거리 방면,좌회전,5,0.0,13.6,254,45
미금역사거리,청송마을 사거리 방면,좌회전,6,0.0,19.8,370,45
미금역사거리,청송마을 사거리 방면,좌회전,7,0.0,37.9,389,45
미금역사거리,청송마을 사거리 방면,좌회전,8,0.0,76.6,390,45
미금역사거리,청송마을 사거리 방면,좌회전,9,0.0,85.1,391,45
미금역사거리,청송마을 사거리 방면,좌회전,10,0.0,87.5,394,45
미금역사거리,청송마을 사거리 방면,좌회전,11,0.0,90.3,394,45
미금역사거리,청송마을 사거리 방면,좌회전,12,0.0,90.2,390,45
미금역사거리,청송마을 사거리 방면,좌회전,13,0.0,88.8,388,45
미금역사거리,청송마을 사거리 방면,좌회전,14,0.0,98.3,389,45
미금역사거리,청송마을 사거리 방면,좌회전,15,0.0,98.2,390,45
미금역사거리,청송마을 사거리 방면,좌회전,16,0.0,96.5,393,45
미금역사거리,청송마을 사거리 방면,좌회전,17,0.0,95.2,392,45
미금역사거리,청송마을 사거리 방면,좌회전,18,0.0,85.7,392,45
미금역사거리,청송마을 사거리 방면,좌회전,19,0.0,80.8,392,45
미금역사거리,청송마을 사거리 방면,좌회전,20,0.0,58.1,390,45
미금역사거리,청송마을 사거리 방면,좌회전,21,0.0,56.8,389,45
미금역사거리,청송마을 사거리 방면,좌회전,22,0.0,45.6,388,45
미금역사거리,청송마을 사거리 방면,좌회전,23,0.0,30.7,389,45
미금역사거리,청송마을 사거리 방면,직진,0,0.21,177.0,474,45
미금역사거리,청송마을 사거리 방면,직진,1,0.21,102.5,472,45
미금역사거리,청송마을 사거리 방면,직진,2,0.43,71.0,469,45
미금역사거리,청송마을 사거리 방면,직진,3,0.22,55.0,464,45
미금역사거리,청송마을 사거리 방면,직진,4,0.22,56.9,462,45
미금역사거리,청송마을 사거리 방면,직진,5,0.21,116.3,468,45
미금역사거리,청송마을 사거리 방면,직진,6,0.0,267.3,477,45
미금역사거리,청송마을 사거리 방면,직진,7,0.0,574.2,477,45
미금역사거리,청송마을 사거리 방면,직진,8,0.0,801.4,477,45
미금역사거리,청송마을 사거리 방면,직진,9,0.0,647.0,477,45
미금역사거리,청송마을 사거리 방면,직진,10,0.0,617.0,477,45
미금역사거리,청송마을 사거리 방면,직진,11,0.0,601.9,477,45
미금역사거리,청송마을 사거리 방면,직진,12,0.0,588.4,476,45
미금역사거리,청송마을 사거리 방면,직진,13,0.0,585.5,475,45
미금역사거리,청송마을 사거리 방면,직진,14,0.0,602.5,475,45
미금역사거리,청송마을 사거리 방면,직진,15,0.21,646.1,475,45
미금역사거리,청송마을 사거리 방면,직진,16,0.63,697.4,477,45
미금역사거리,청송마을 사거리 방면,직진,17,1.89,766.3,477,45
미금역사거리,청송마을 사거리 방면,직진,18,5.24,774.5,477,45
미금역사거리,청송마을 사거리 방면,직진,19,0.21,756.3,477,45
미금역사거리,청송마을 사거리 방면,직진,20,0.21,589.3,477,45
미금역사거리,청송마을 사거리 방면,직진,21,0.0,501.3,477,45
미금역사거리,청송마을 사거리 방면,직진,22,0.0,528.3,477,45
미금역사거리,청송마을 사거리 방면,직진,23,0.0,295.1,476,45
오리삼거리,농수산물센터 방면,우회전,0,0.0,36.1,437,45
오리삼거리,농수산물센터 방면,우회전,1,0.0,25.1,419,45
오리삼거리,농수산물센터 방면,우회전,2,0.0,20.3,386,45
오리삼거리,농수산물센터 방면,우회전,3,0.0,14.8,310,45
오리삼거리,농수산물센터 방면,우회전,4,0.0,22.4,391,45
오리삼거리,농수산물센터 방면,우회전,5,0.0,54.3,428,45
오리삼거리,농수산물센터 방면,우회전,6,0.0,131.8,449,45
오리삼거리,농수산물센터 방면,우회전,7,0.0,282.1,470,45
오리삼거리,농수산물센터 방면,우회전,8,0.0,340.2,471,45
오리삼거리,농수산물센터 방면,우회전,9,0.0,287.2,471,45
오리삼거리,농수산물센터 방면,우회전,10,0.0,211.1,471,45
오리삼거리,농수산물센터 방면,우회전,11,0.0,175.9,472,45
오리삼거리,농수산물센터 방면,우회전,12,0.0,194.2,471,45
오리삼거리,농수산물센터 방면,우회전,13,0.0,220.1,469,45
오리삼거리,농수산물센터 방면,우회전,14,0.0,207.3,471,45
오리삼거리,농수산물센터 방면,우회전,15,0.0,201.8,471,45
오리삼거리,농수산물센터 방면,우회전,16,0.0,195.0,473,45
오리삼거리,농수산물센터 방면,우회전,17,0.0,204.2,472,45
오리삼거리,농수산물센터 방면,우회전,18,0.0,190.4,469,45
오리삼거리,농수산물센터 방면,우회전,19,0.0,155.8,468,45
오리삼거리,농수산물센터 방면,우회전,20,0.0,124.0,463,45
오리삼거리,농수산물센터 방면,우회전,21,0.0,106.1,461,45
오리삼거리,농수산물센터 방면,우회전,22,0.22,84.2,458,45
오리삼거리,농수산물센터 방면,우회전,23,0.0,52.9,449,45
오리삼거리,농수산물센터 방면,직진,0,0.0,189.4,460,45
오리삼거리,농수산물센터 방면,직진,1,0.22,138.6,453,45
오리삼거리,농수산물센터 방면,직진,2,0.22,90.2,452,45
오리삼거리,농수산물센터 방면,직진,3,0.0,71.7,451,45
오리삼거리,농수산물센터 방면,직진,4,0.0,95.6,455,45
오리삼거리,농수산물센터 방면,직진,5,0.0,204.6,459,45
오리삼거리,농수산물센터 방면,직진,6,0.0,589.1,468,45
오리삼거리,농수산물센터 방면,직진,7,0.42,1360.5,472,45
오리삼거리,농수산물센터 방면,직진,8,1.27,1426.8,472,45
오리삼거리,농수산물센터 방면,직진,9,0.0,1197.9,472,45
오리삼거리,농수산물센터 방면,직진,10,0.0,926.8,471,45
오리삼거리,농수산물센터 방면,직진,11,0.0,756.2,472,45
오리삼거리,농수산물센터 방면,직진,12,0.0,700.8,471,45
오리삼거리,농수산물센터 방면,직진,13,0.0,777.3,470,45
오리삼거리,농수산물센터 방면,직진,14,0.0,779.6,471,45
